i,t,x_tip,y_tip
801,0.236527,0.288191,0.288191
802,0.236826,0.288152,0.288152
803,0.237126,0.288114,0.288114
804,0.237425,0.288075,0.288075
805,0.237725,0.288037,0.288037
806,0.238024,0.287999,0.287999
807,0.238323,0.28796,0.28796
808,0.238623,0.287922,0.287922
809,0.238922,0.287883,0.287883
810,0.239222,0.287843,0.287843
811,0.239521,0.287804,0.287804
812,0.23982,0.287765,0.287765
813,0.24012,0.287726,0.287726
814,0.240419,0.287687,0.287687
815,0.240719,0.287648,0.287648
816,0.241018,0.287608,0.287608
817,0.241317,0.287569,0.287569
818,0.241617,0.287529,0.287529
819,0.241916,0.28749,0.28749
820,0.242216,0.287451,0.287451
821,0.242515,0.287412,0.287412
822,0.242814,0.287373,0.287373
823,0.243114,0.287335,0.287335
824,0.243413,0.287295,0.287295
825,0.243713,0.287256,0.287256
826,0.244012,0.287217,0.287217
827,0.244311,0.287178,0.287178
828,0.244611,0.287139,0.287139
829,0.24491,0.2871,0.2871
830,0.24521,0.28706,0.28706
831,0.245509,0.287021,0.287021
832,0.245808,0.286982,0.286982
833,0.246108,0.286943,0.286943
834,0.246407,0.286904,0.286904
835,0.246707,0.286865,0.286865
836,0.247006,0.286826,0.286826
837,0.247305,0.286788,0.286788
838,0.247605,0.286749,0.286749
839,0.247904,0.286711,0.286711
840,0.248204,0.286672,0.286672
841,0.248503,0.286633,0.286633
842,0.248802,0.286594,0.286594
843,0.249102,0.286556,0.286556
844,0.249401,0.286518,0.286518
845,0.249701,0.28648,0.28648
846,0.25,0.286441,0.286441
847,0.250299,0.286403,0.286403
848,0.250599,0.286365,0.286365
849,0.250898,0.286326,0.286326
850,0.251198,0.286288,0.286288
851,0.251497,0.28625,0.28625
852,0.251796,0.286212,0.286212
853,0.252096,0.286175,0.286175
854,0.252395,0.286138,0.286138
855,0.252695,0.286102,0.286102
856,0.252994,0.286064,0.286064
857,0.253293,0.286027,0.286027
858,0.253593,0.285989,0.285989
859,0.253892,0.285952,0.285952
860,0.254192,0.285915,0.285915
861,0.254491,0.285878,0.285878
862,0.25479,0.285842,0.285842
863,0.25509,0.285805,0.285805
864,0.255389,0.285768,0.285768
865,0.255689,0.28573,0.28573
866,0.255988,0.285693,0.285693
867,0.256287,0.285656,0.285656
868,0.256587,0.285619,0.285619
869,0.256886,0.285583,0.285583
870,0.257186,0.285546,0.285546
871,0.257485,0.285509,0.285509
872,0.257784,0.285473,0.285473
873,0.258084,0.285436,0.285436
874,0.258383,0.285399,0.285399
875,0.258683,0.285363,0.285363
876,0.258982,0.285326,0.285326
877,0.259281,0.285289,0.285289
878,0.259581,0.285253,0.285253
879,0.25988,0.285216,0.285216
880,0.26018,0.285179,0.285179
881,0.260479,0.285141,0.285141
882,0.260778,0.285103,0.285103
883,0.261078,0.285066,0.285066
884,0.261377,0.285029,0.285029
885,0.261677,0.284992,0.284992
886,0.261976,0.284956,0.284956
887,0.262275,0.284919,0.284919
888,0.262575,0.284881,0.284881
889,0.262874,0.284844,0.284844
890,0.263174,0.284806,0.284806
891,0.263473,0.284769,0.284769
892,0.263772,0.284733,0.284733
893,0.264072,0.284696,0.284696
894,0.264371,0.284659,0.284659
895,0.264671,0.284622,0.284622
896,0.26497,0.284583,0.284583
897,0.265269,0.284545,0.284545
898,0.265569,0.284507,0.284507
899,0.265868,0.284469,0.284469
900,0.266168,0.284431,0.284431
901,0.266467,0.284393,0.284393
902,0.266766,0.284355,0.284355
903,0.267066,0.284317,0.284317
904,0.267365,0.284278,0.284278
905,0.267665,0.28424,0.28424
906,0.267964,0.284201,0.284201
907,0.268263,0.284162,0.284162
908,0.268563,0.284123,0.284123
909,0.268862,0.284084,0.284084
910,0.269162,0.284046,0.284046
911,0.269461,0.284007,0.284007
912,0.26976,0.283967,0.283967
913,0.27006,0.283927,0.283927
914,0.270359,0.283887,0.283887
915,0.270659,0.283846,0.283846
916,0.270958,0.283806,0.283806
917,0.271257,0.283766,0.283766
918,0.271557,0.283726,0.283726
919,0.271856,0.283686,0.283686
920,0.272156,0.283644,0.283644
921,0.272455,0.283603,0.283603
922,0.272754,0.283562,0.283562
923,0.273054,0.283521,0.283521
924,0.273353,0.283481,0.283481
925,0.273653,0.28344,0.28344
926,0.273952,0.2834,0.2834
927,0.274251,0.283358,0.283358
928,0.274551,0.283316,0.283316
929,0.27485,0.283274,0.283274
930,0.27515,0.283232,0.283232
931,0.275449,0.28319,0.28319
932,0.275749,0.283149,0.283149
933,0.276048,0.283107,0.283107
934,0.276347,0.283066,0.283066
935,0.276647,0.283023,0.283023
936,0.276946,0.28298,0.28298
937,0.277246,0.282938,0.282938
938,0.277545,0.282895,0.282895
939,0.277844,0.282852,0.282852
940,0.278144,0.28281,0.28281
941,0.278443,0.282768,0.282768
942,0.278743,0.282726,0.282726
943,0.279042,0.282683,0.282683
944,0.279341,0.28264,0.28264
945,0.279641,0.282597,0.282597
946,0.27994,0.282554,0.282554
947,0.28024,0.282511,0.282511
948,0.280539,0.282468,0.282468
949,0.280838,0.282425,0.282425
950,0.281138,0.282382,0.282382
951,0.281437,0.282338,0.282338
952,0.281737,0.282294,0.282294
953,0.282036,0.28225,0.28225
954,0.282335,0.282206,0.282206
955,0.282635,0.282162,0.282162
956,0.282934,0.282118,0.282118
957,0.283234,0.282075,0.282075
958,0.283533,0.282032,0.282032
959,0.283832,0.281987,0.281987
960,0.284132,0.281943,0.281943
961,0.284431,0.281899,0.281899
962,0.284731,0.281855,0.281855
963,0.28503,0.281811,0.281811
964,0.285329,0.281768,0.281768
965,0.285629,0.281724,0.281724
966,0.285928,0.28168,0.28168
967,0.286228,0.281636,0.281636
968,0.286527,0.281592,0.281592
969,0.286826,0.281547,0.281547
970,0.287126,0.281503,0.281503
971,0.287425,0.281459,0.281459
972,0.287725,0.281415,0.281415
973,0.288024,0.281372,0.281372
974,0.288323,0.281328,0.281328
975,0.288623,0.281284,0.281284
976,0.288922,0.28124,0.28124
977,0.289222,0.281197,0.281197
978,0.289521,0.281153,0.281153
979,0.28982,0.28111,0.28111
980,0.29012,0.281067,0.281067
981,0.290419,0.281024,0.281024
982,0.290719,0.28098,0.28098
983,0.291018,0.280937,0.280937
984,0.291317,0.280893,0.280893
985,0.291617,0.28085,0.28085
986,0.291916,0.280806,0.280806
987,0.292216,0.280763,0.280763
988,0.292515,0.280721,0.280721
989,0.292814,0.280678,0.280678
990,0.293114,0.280635,0.280635
991,0.293413,0.280592,0.280592
992,0.293713,0.280549,0.280549
993,0.294012,0.280506,0.280506
994,0.294311,0.280464,0.280464
995,0.294611,0.280421,0.280421
996,0.29491,0.280379,0.280379
997,0.29521,0.280336,0.280336
998,0.295509,0.280294,0.280294
999,0.295808,0.280251,0.280251
1000,0.296108,0.280208,0.280208
1001,0.296407,0.280165,0.280165
1002,0.296707,0.280123,0.280123
1003,0.297006,0.280081,0.280081
1004,0.297305,0.280039,0.280039
1005,0.297605,0.279996,0.279996
1006,0.297904,0.279953,0.279953
1007,0.298204,0.279911,0.279911
1008,0.298503,0.279868,0.279868
1009,0.298802,0.279826,0.279826
1010,0.299102,0.279785,0.279785
1011,0.299401,0.279744,0.279744
1012,0.299701,0.279703,0.279703
1013,0.3,0.279661,0.279661
1014,0.300299,0.279619,0.279619
1015,0.300599,0.279577,0.279577
1016,0.300898,0.279535,0.279535
1017,0.301198,0.279493,0.279493
1018,0.301497,0.279452,0.279452
1019,0.301796,0.279411,0.279411
1020,0.302096,0.27937,0.27937
1021,0.302395,0.279329,0.279329
1022,0.302695,0.279287,0.279287
1023,0.302994,0.279245,0.279245
1024,0.303293,0.279203,0.279203
1025,0.303593,0.279162,0.279162
1026,0.303892,0.279122,0.279122
1027,0.304192,0.279082,0.279082
1028,0.304491,0.279041,0.279041
1029,0.30479,0.279,0.279
1030,0.30509,0.278959,0.278959
1031,0.305389,0.278918,0.278918
1032,0.305689,0.278877,0.278877
1033,0.305988,0.278837,0.278837
1034,0.306287,0.278797,0.278797
1035,0.306587,0.278758,0.278758
1036,0.306886,0.278718,0.278718
1037,0.307186,0.278677,0.278677
1038,0.307485,0.278636,0.278636
1039,0.307784,0.278595,0.278595
1040,0.308084,0.278554,0.278554
1041,0.308383,0.278513,0.278513
1042,0.308683,0.278473,0.278473
1043,0.308982,0.278433,0.278433
1044,0.309281,0.278393,0.278393
1045,0.309581,0.278351,0.278351
1046,0.30988,0.27831,0.27831
1047,0.31018,0.278268,0.278268
1048,0.310479,0.278227,0.278227
1049,0.310778,0.278186,0.278186
1050,0.311078,0.278146,0.278146
1051,0.311377,0.278106,0.278106
1052,0.311677,0.278065,0.278065
1053,0.311976,0.278024,0.278024
1054,0.312275,0.277982,0.277982
1055,0.312575,0.27794,0.27794
1056,0.312874,0.277898,0.277898
1057,0.313174,0.277857,0.277857
1058,0.313473,0.277817,0.277817
1059,0.313772,0.277776,0.277776
1060,0.314072,0.277735,0.277735
1061,0.314371,0.277694,0.277694
1062,0.314671,0.277651,0.277651
1063,0.31497,0.277609,0.277609
1064,0.315269,0.277567,0.277567
1065,0.315569,0.277526,0.277526
1066,0.315868,0.277485,0.277485
1067,0.316168,0.277444,0.277444
1068,0.316467,0.277402,0.277402
1069,0.316766,0.277359,0.277359
1070,0.317066,0.277316,0.277316
1071,0.317365,0.277273,0.277273
1072,0.317665,0.277231,0.277231
1073,0.317964,0.277188,0.277188
1074,0.318263,0.277147,0.277147
1075,0.318563,0.277105,0.277105
1076,0.318862,0.277063,0.277063
1077,0.319162,0.27702,0.27702
1078,0.319461,0.276976,0.276976
1079,0.31976,0.276932,0.276932
1080,0.32006,0.276889,0.276889
1081,0.320359,0.276847,0.276847
1082,0.320659,0.276805,0.276805
1083,0.320958,0.276763,0.276763
1084,0.321257,0.27672,0.27672
1085,0.321557,0.276677,0.276677
1086,0.321856,0.276633,0.276633
1087,0.322156,0.27659,0.27659
1088,0.322455,0.276547,0.276547
1089,0.322754,0.276503,0.276503
1090,0.323054,0.27646,0.27646
1091,0.323353,0.276417,0.276417
1092,0.323653,0.276374,0.276374
1093,0.323952,0.276329,0.276329
1094,0.324251,0.276284,0.276284
1095,0.324551,0.276239,0.276239
1096,0.32485,0.276195,0.276195
1097,0.32515,0.27615,0.27615
1098,0.325449,0.276106,0.276106
1099,0.325749,0.276062,0.276062
1100,0.326048,0.276018,0.276018
1101,0.326347,0.275972,0.275972
1102,0.326647,0.275926,0.275926
1103,0.326946,0.27588,0.27588
1104,0.327246,0.275835,0.275835
1105,0.327545,0.275789,0.275789
1106,0.327844,0.275744,0.275744
1107,0.328144,0.275699,0.275699
1108,0.328443,0.275653,0.275653
1109,0.328743,0.275606,0.275606
1110,0.329042,0.27556,0.27556
1111,0.329341,0.275514,0.275514
1112,0.329641,0.275467,0.275467
1113,0.32994,0.275421,0.275421
1114,0.33024,0.275375,0.275375
1115,0.330539,0.275329,0.275329
1116,0.330838,0.275282,0.275282
1117,0.331138,0.275235,0.275235
1118,0.331437,0.275187,0.275187
1119,0.331737,0.27514,0.27514
1120,0.332036,0.275093,0.275093
1121,0.332335,0.275046,0.275046
1122,0.332635,0.274998,0.274998
1123,0.332934,0.274951,0.274951
1124,0.333234,0.274904,0.274904
1125,0.333533,0.274855,0.274855
1126,0.333832,0.274807,0.274807
1127,0.334132,0.274759,0.274759
1128,0.334431,0.274711,0.274711
1129,0.334731,0.274663,0.274663
1130,0.33503,0.274615,0.274615
1131,0.335329,0.274567,0.274567
1132,0.335629,0.274518,0.274518
1133,0.335928,0.274469,0.274469
1134,0.336228,0.27442,0.27442
1135,0.336527,0.274372,0.274372
1136,0.336826,0.274324,0.274324
1137,0.337126,0.274276,0.274276
1138,0.337425,0.274228,0.274228
1139,0.337725,0.27418,0.27418
1140,0.338024,0.274131,0.274131
1141,0.338323,0.274082,0.274082
1142,0.338623,0.274033,0.274033
1143,0.338922,0.273985,0.273985
1144,0.339222,0.273936,0.273936
1145,0.339521,0.273888,0.273888
1146,0.33982,0.273839,0.273839
1147,0.34012,0.27379,0.27379
1148,0.340419,0.273741,0.273741
1149,0.340719,0.273692,0.273692
1150,0.341018,0.273643,0.273643
1151,0.341317,0.273594,0.273594
1152,0.341617,0.273544,0.273544
1153,0.341916,0.273496,0.273496
1154,0.342216,0.273447,0.273447
1155,0.342515,0.273398,0.273398
1156,0.342814,0.273349,0.273349
1157,0.343114,0.273299,0.273299
1158,0.343413,0.273248,0.273248
1159,0.343713,0.273199,0.273199
1160,0.344012,0.273149,0.273149
1161,0.344311,0.273099,0.273099
1162,0.344611,0.27305,0.27305
1163,0.34491,0.273001,0.273001
1164,0.34521,0.272951,0.272951
1165,0.345509,0.272901,0.272901
1166,0.345808,0.27285,0.27285
1167,0.346108,0.272801,0.272801
1168,0.346407,0.272751,0.272751
1169,0.346707,0.272702,0.272702
1170,0.347006,0.272653,0.272653
1171,0.347305,0.272603,0.272603
1172,0.347605,0.272553,0.272553
1173,0.347904,0.272503,0.272503
1174,0.348204,0.272453,0.272453
1175,0.348503,0.272403,0.272403
1176,0.348802,0.272353,0.272353
1177,0.349102,0.272303,0.272303
1178,0.349401,0.272254,0.272254
1179,0.349701,0.272204,0.272204
1180,0.35,0.272154,0.272154
1181,0.350299,0.272104,0.272104
1182,0.350599,0.272054,0.272054
1183,0.350898,0.272004,0.272004
1184,0.351198,0.271954,0.271954
1185,0.351497,0.271904,0.271904
1186,0.351796,0.271855,0.271855
1187,0.352096,0.271805,0.271805
1188,0.352395,0.271754,0.271754
1189,0.352695,0.271704,0.271704
1190,0.352994,0.271654,0.271654
1191,0.353293,0.271604,0.271604
1192,0.353593,0.271555,0.271555
1193,0.353892,0.271505,0.271505
1194,0.354192,0.271456,0.271456
1195,0.354491,0.271406,0.271406
1196,0.35479,0.271357,0.271357
1197,0.35509,0.271307,0.271307
1198,0.355389,0.271258,0.271258
1199,0.355689,0.271208,0.271208
1200,0.355988,0.271159,0.271159
1201,0.356287,0.271111,0.271111
1202,0.356587,0.271062,0.271062
1203,0.356886,0.271013,0.271013
1204,0.357186,0.270965,0.270965
1205,0.357485,0.270916,0.270916
1206,0.357784,0.270867,0.270867
1207,0.358084,0.270818,0.270818
1208,0.358383,0.27077,0.27077
1209,0.358683,0.270723,0.270723
1210,0.358982,0.270675,0.270675
1211,0.359281,0.270627,0.270627
1212,0.359581,0.270578,0.270578
1213,0.35988,0.27053,0.27053
1214,0.36018,0.270481,0.270481
1215,0.360479,0.270433,0.270433
1216,0.360778,0.270385,0.270385
1217,0.361078,0.270337,0.270337
1218,0.361377,0.270289,0.270289
1219,0.361677,0.270241,0.270241
1220,0.361976,0.270193,0.270193
1221,0.362275,0.270145,0.270145
1222,0.362575,0.270096,0.270096
1223,0.362874,0.270049,0.270049
1224,0.363174,0.270001,0.270001
1225,0.363473,0.269954,0.269954
1226,0.363772,0.269906,0.269906
1227,0.364072,0.269858,0.269858
1228,0.364371,0.26981,0.26981
1229,0.364671,0.269762,0.269762
1230,0.36497,0.269714,0.269714
1231,0.365269,0.269667,0.269667
1232,0.365569,0.26962,0.26962
1233,0.365868,0.269572,0.269572
1234,0.366168,0.269525,0.269525
1235,0.366467,0.269477,0.269477
1236,0.366766,0.26943,0.26943
1237,0.367066,0.269382,0.269382
1238,0.367365,0.269335,0.269335
1239,0.367665,0.269288,0.269288
1240,0.367964,0.269241,0.269241
1241,0.368263,0.269194,0.269194
1242,0.368563,0.269148,0.269148
1243,0.368862,0.2691,0.2691
1244,0.369162,0.269053,0.269053
1245,0.369461,0.269005,0.269005
1246,0.36976,0.268958,0.268958
1247,0.37006,0.268911,0.268911
1248,0.370359,0.268864,0.268864
1249,0.370659,0.268817,0.268817
1250,0.370958,0.26877,0.26877
1251,0.371257,0.268722,0.268722
1252,0.371557,0.268675,0.268675
1253,0.371856,0.268628,0.268628
1254,0.372156,0.26858,0.26858
1255,0.372455,0.268533,0.268533
1256,0.372754,0.268486,0.268486
1257,0.373054,0.268439,0.268439
1258,0.373353,0.268392,0.268392
1259,0.373653,0.268345,0.268345
1260,0.373952,0.268298,0.268298
1261,0.374251,0.268251,0.268251
1262,0.374551,0.268204,0.268204
1263,0.37485,0.268156,0.268156
1264,0.37515,0.26811,0.26811
1265,0.375449,0.268063,0.268063
1266,0.375749,0.268016,0.268016
1267,0.376048,0.267969,0.267969
1268,0.376347,0.267922,0.267922
1269,0.376647,0.267876,0.267876
1270,0.376946,0.267829,0.267829
1271,0.377246,0.267783,0.267783
1272,0.377545,0.267737,0.267737
1273,0.377844,0.267691,0.267691
1274,0.378144,0.267644,0.267644
1275,0.378443,0.267598,0.267598
1276,0.378743,0.267551,0.267551
1277,0.379042,0.267505,0.267505
1278,0.379341,0.267459,0.267459
1279,0.379641,0.267413,0.267413
1280,0.37994,0.267367,0.267367
1281,0.38024,0.26732,0.26732
1282,0.380539,0.267274,0.267274
1283,0.380838,0.267227,0.267227
1284,0.381138,0.267181,0.267181
1285,0.381437,0.267134,0.267134
1286,0.381737,0.267088,0.267088
1287,0.382036,0.267041,0.267041
1288,0.382335,0.266995,0.266995
1289,0.382635,0.266949,0.266949
1290,0.382934,0.266902,0.266902
1291,0.383234,0.266855,0.266855
1292,0.383533,0.266808,0.266808
1293,0.383832,0.266761,0.266761
1294,0.384132,0.266714,0.266714
1295,0.384431,0.266667,0.266667
1296,0.384731,0.26662,0.26662
1297,0.38503,0.266573,0.266573
1298,0.385329,0.266526,0.266526
1299,0.385629,0.266479,0.266479
1300,0.385928,0.266432,0.266432
1301,0.386228,0.266384,0.266384
1302,0.386527,0.266337,0.266337
1303,0.386826,0.26629,0.26629
1304,0.387126,0.266243,0.266243
1305,0.387425,0.266196,0.266196
1306,0.387725,0.266149,0.266149
1307,0.388024,0.266101,0.266101
1308,0.388323,0.266053,0.266053
1309,0.388623,0.266005,0.266005
1310,0.388922,0.265958,0.265958
1311,0.389222,0.26591,0.26591
1312,0.389521,0.265863,0.265863
1313,0.38982,0.265815,0.265815
1314,0.39012,0.265767,0.265767
1315,0.390419,0.265719,0.265719
1316,0.390719,0.265671,0.265671
1317,0.391018,0.265623,0.265623
1318,0.391317,0.265574,0.265574
1319,0.391617,0.265526,0.265526
1320,0.391916,0.265478,0.265478
1321,0.392216,0.26543,0.26543
1322,0.392515,0.265381,0.265381
1323,0.392814,0.265331,0.265331
1324,0.393114,0.265282,0.265282
1325,0.393413,0.265233,0.265233
1326,0.393713,0.265183,0.265183
1327,0.394012,0.265134,0.265134
1328,0.394311,0.265085,0.265085
1329,0.394611,0.265035,0.265035
1330,0.39491,0.264985,0.264985
1331,0.39521,0.264935,0.264935
1332,0.395509,0.264885,0.264885
1333,0.395808,0.264835,0.264835
1334,0.396108,0.264785,0.264785
1335,0.396407,0.264735,0.264735
1336,0.396707,0.264685,0.264685
1337,0.397006,0.264635,0.264635
1338,0.397305,0.264585,0.264585
1339,0.397605,0.264534,0.264534
1340,0.397904,0.264483,0.264483
1341,0.398204,0.264432,0.264432
1342,0.398503,0.264381,0.264381
1343,0.398802,0.26433,0.26433
1344,0.399102,0.26428,0.26428
1345,0.399401,0.26423,0.26423
1346,0.399701,0.26418,0.26418
1347,0.4,0.264128,0.264128
1348,0.400299,0.264077,0.264077
1349,0.400599,0.264026,0.264026
1350,0.400898,0.263975,0.263975
1351,0.401198,0.263924,0.263924
1352,0.401497,0.263874,0.263874
1353,0.401796,0.263823,0.263823
1354,0.402096,0.263772,0.263772
1355,0.402395,0.263721,0.263721
1356,0.402695,0.263669,0.263669
1357,0.402994,0.263617,0.263617
1358,0.403293,0.263565,0.263565
1359,0.403593,0.263513,0.263513
1360,0.403892,0.263462,0.263462
1361,0.404192,0.263411,0.263411
1362,0.404491,0.263359,0.263359
1363,0.40479,0.263307,0.263307
1364,0.40509,0.263254,0.263254
1365,0.405389,0.263201,0.263201
1366,0.405689,0.263149,0.263149
1367,0.405988,0.263097,0.263097
1368,0.406287,0.263045,0.263045
1369,0.406587,0.262993,0.262993
1370,0.406886,0.26294,0.26294
1371,0.407186,0.262886,0.262886
1372,0.407485,0.262833,0.262833
1373,0.407784,0.262779,0.262779
1374,0.408084,0.262725,0.262725
1375,0.408383,0.262672,0.262672
1376,0.408683,0.262619,0.262619
1377,0.408982,0.262566,0.262566
1378,0.409281,0.262512,0.262512
1379,0.409581,0.262458,0.262458
1380,0.40988,0.262404,0.262404
1381,0.41018,0.26235,0.26235
1382,0.410479,0.262296,0.262296
1383,0.410778,0.262242,0.262242
1384,0.411078,0.262189,0.262189
1385,0.411377,0.262135,0.262135
1386,0.411677,0.262081,0.262081
1387,0.411976,0.262026,0.262026
1388,0.412275,0.261972,0.261972
1389,0.412575,0.261917,0.261917
1390,0.412874,0.261862,0.261862
1391,0.413174,0.261807,0.261807
1392,0.413473,0.261753,0.261753
1393,0.413772,0.261699,0.261699
1394,0.414072,0.261644,0.261644
1395,0.414371,0.261588,0.261588
1396,0.414671,0.261532,0.261532
1397,0.41497,0.261477,0.261477
1398,0.415269,0.261421,0.261421
1399,0.415569,0.261366,0.261366
1400,0.415868,0.261311,0.261311
1401,0.416168,0.261256,0.261256
1402,0.416467,0.2612,0.2612
1403,0.416766,0.261144,0.261144
1404,0.417066,0.261087,0.261087
1405,0.417365,0.26103,0.26103
1406,0.417665,0.260974,0.260974
1407,0.417964,0.260917,0.260917
1408,0.418263,0.260861,0.260861
1409,0.418563,0.260804,0.260804
1410,0.418862,0.260747,0.260747
1411,0.419162,0.260689,0.260689
1412,0.419461,0.260632,0.260632
1413,0.41976,0.260574,0.260574
1414,0.42006,0.260517,0.260517
1415,0.420359,0.26046,0.26046
1416,0.420659,0.260403,0.260403
1417,0.420958,0.260345,0.260345
1418,0.421257,0.260287,0.260287
1419,0.421557,0.260229,0.260229
1420,0.421856,0.260171,0.260171
1421,0.422156,0.260113,0.260113
1422,0.422455,0.260055,0.260055
1423,0.422754,0.259997,0.259997
1424,0.423054,0.259939,0.259939
1425,0.423353,0.259881,0.259881
1426,0.423653,0.259823,0.259823
1427,0.423952,0.259765,0.259765
1428,0.424251,0.259706,0.259706
1429,0.424551,0.259648,0.259648
1430,0.42485,0.25959,0.25959
1431,0.42515,0.259532,0.259532
1432,0.425449,0.259474,0.259474
1433,0.425749,0.259416,0.259416
1434,0.426048,0.259358,0.259358
1435,0.426347,0.259299,0.259299
1436,0.426647,0.259241,0.259241
1437,0.426946,0.259183,0.259183
1438,0.427246,0.259125,0.259125
1439,0.427545,0.259067,0.259067
1440,0.427844,0.259009,0.259009
1441,0.428144,0.258951,0.258951
1442,0.428443,0.258892,0.258892
1443,0.428743,0.258833,0.258833
1444,0.429042,0.258775,0.258775
